ACK_ID,Employer Identification Number (EIN),Name of plan,Administrator's telephone number,Date of Signature of plan administrator,Name of individual signing as plan administrator,Business Code,Industry,Plan year ending date,Plan sponsor's care of Name,Plan sponsor's DFE/DBA name,Date of plan sponsor signed,Name of individual signing as plan sponsor,Company Name,Plan Sponsor's mailing address 1,Plan Sponsor's mailing address 2,Plan Sponsor's mailing city or town,Plan Sponsor's mailing state or province,Plan Sponsor's mailing ZIP or postal code,County,Sponsor's telephone number,"Total number of active participants, BOY","Total number of active participants, EOY",Total of active/retired/separated/deceased of participants entl. to benefits ,"Number of DC plan participants with account balances, EOY","Total assets, BOY","Total assets, EOY",Total benefit payments,Adminexp,Total expenses,Total fidelity bond,Amount of Contributions Received or receivable in cash from Employers,Amount of Contributions Received or receivable in cash from Others (including rollovers),Amount of Contributions Received or receivable in cash from Participants,"Participant loans, EOY",Total Corrective distributions,Total Certain deemed distributions of participant loans,Applicable welfare feature codes from the List of Plan Characteristics Codes,Applicable pension feature codes from the List of Plan Characteristics Codes,planscore,Not 404(c) Compliant,No QDIA,No automatic enrollment,Insufficient fidelity bond,No 401(k) Provision,Failed to transmit payment on time,Corrective distribution was made,No 404(c) with participant directed accts,Loss from fraud or dishonesty,ParticswithBal,ActPartics,AvgPartContrib,AvgEmpContrib,AvgBalance,plantype,ProvName1,ProvRelation1,ProvFees1,ProvPosition1,ProvName2,ProvRelation2,ProvFees2,ProvPosition2,ProvName3,ProvRelation3,ProvFees3,ProvPosition3,ProvName4,ProvRelation4,ProvFees4,ProvPosition4,ProvName5,ProvRelation5,ProvFees5,ProvPosition5,ProvName6,ProvRelation6,ProvFees6,ProvPosition6,ProvName7,ProvRelation7,ProvFees7,ProvPosition7,ProvName8,ProvRelation8,ProvFees8,ProvPosition8,ProvName9,ProvRelation9,ProvFees9,ProvPosition9,ProvName10,ProvRelation10,ProvFees10,ProvPosition10,ProvName11,ProvRelation11,ProvFees11,ProvPosition11,ProvName12,ProvRelation12,ProvFees12,ProvPosition12,ProvName13,ProvRelation13,ProvFees13,ProvPosition13,ProvName14,ProvRelation14,ProvFees14,ProvPosition14
20250709101420NAL0002753619001,521078414,"SONOSKY, CHAMBERS, SACHSE, ENDRESON & PERRY, LLP",,20250709,REID P CHAMBERS,541110,Offices of Lawyers,20241231,,,,REID P CHAMBERS,"SONOSKY, CHAMBERS, SACHSE, ET AL",1425 K ST NW STE 600,,WASHINGTON,DC,200053498,District of Columbia,(202) 682-0240,36,29,51,50," $26,658,392.00 "," $30,241,511.00 "," $1,099,108.00 "," $7,989.00 "," $1,107,097.00 "," $500,000.00 "," $683,305.00 ",," $506,544.00 ",,,,,2F2G2T3D2E2J2K2R3B,80,,,Y,,,,,,,50,29," $17,467.04 "," $23,562.24 "," $604,830.25 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250620144556NAL0002390403001,942282149,MBK ENGINEERS PROFIT SHARING PLAN & TRUST,,20250620,LEE BERGFELD,541310,Architectural Services,20241231,,,,LEE BERGFELD,MBK ENGINEERS,"455 UNIVERSITY AVENUE, SUITE 100",,SACRAMENTO,CA,95825,Sacramento County,(916) 456-4400,53,58,64,61," $25,033,956.00 "," $30,227,320.00 "," $411,270.00 "," $108,899.00 "," $520,169.00 "," $500,000.00 "," $1,647,506.00 ", $ -    , $ -    ," $158,047.00 ", $ -    ,,,2E2F2G3D2R,63,,Y,,,Y,,,,,61,58,," $28,405.28 "," $495,529.84 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250725181328NAL0009125088001,942608576,"W. BRADLEY ELECTRIC, INC. 401(K) PLAN",,20250725,AARON COHEN,238210,Electrical Contractors and Other Wiring Installation Contractors,20241231,,,20250725,AARON COHEN,"W. BRADLEY ELECTRIC, LLC.",90 HILL RD,,NOVATO,CA,94945,Marin County,(415) 898-1400,71,69,105,105," $27,247,724.00 "," $30,194,348.00 "," $2,108,893.00 "," $71,160.00 "," $2,180,053.00 "," $1,000,000.00 "," $449,542.00 ",," $947,830.00 "," $228,097.00 ", $ -    ,,,2A2S2E3D2G2J2K2R2F2T,65,,,,,,,,,,105,69," $13,736.67 "," $6,515.10 "," $287,565.22 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251008135220NAL0003331699001,470975378,"PHYSICIAN ANESTHESIA SERVICES, P.C. EMPLOYEE PROFIT-SHARING PLAN",,20251008,ANDREW BUCHHOLZ,621399,Offices of All Other Miscellaneous Health Practitioners,20241231,,,,ANDREW BUCHHOLZ,PHYSICIAN ANESTHESIA SERVICES PC,12911 W. 40TH AVE.,,WHEAT RIDGE,CO,80401,Jefferson County,(303) 909-2998,31,61,63,60," $27,633,560.00 "," $30,174,633.00 "," $3,412,425.00 "," $115,901.00 "," $3,528,326.00 "," $500,000.00 "," $1,454,891.00 ",," $945,147.00 "," $53,386.00 ",,,,2E2F2G2J2K2R2T3D,64,,,Y,,,,,,,60,61," $15,494.21 "," $23,850.67 "," $502,910.53 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251015090151NAL0008442802001,135213180,HERBERT J SIMS 401(K) PLAN,,20251015,JESSICA WILSON,523120,Securities Brokerage,20241231,,,,JESSICA WILSON,HERBERT J SIMS & CO. INC.,"2150 POST ROAD, SUITE 301",,FAIRFIELD,CT,06824,Fairfield County,(203) 418-9000,114,111,151,131," $28,480,267.00 "," $30,145,854.00 "," $4,139,596.00 "," $71,085.00 "," $4,210,681.00 "," $500,000.00 "," $155,668.00 "," $335,502.00 "," $1,466,894.00 "," $92,064.00 ",,,,2E2J2K2F2G2R3D3H,49,,Y,Y,,,Y,,,,131,111," $13,215.26 "," $1,402.41 "," $230,121.02 ",DC,AMERICAN PORTFOLIOS FIN Services,BROKER/DEALER,"29,570",Securities brokerage,THE AIMPOINT GROUP,TPA,"8,602",Securities brokerage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251015185502NAL0010845138001,204330671,"SCRIBD, INC. 401(K) PROFIT SHARING PLAN AND TRUST",,20251015,JEROEN GIJZEN,519100,Other Information Services,20241231,,,,JEROEN GIJZEN,"SCRIBD, INC.",460 BRYANT STREET SUITE 100,,SAN FRANCISCO,CA,94107,San Francisco County,(415) 994-1015,226,208,335,312," $23,956,752.00 "," $30,135,449.00 "," $3,050,276.00 "," $80,995.00 "," $3,131,271.00 "," $500,000.00 "," $808,239.00 "," $759,309.00 "," $3,697,831.00 "," $66,741.00 ", $ -    , $ -    ,,2F2G2J2K2T3H3D2R2E,69,,,Y,,,,,,,312,208," $17,778.03 "," $3,885.76 "," $96,587.98 ",DC,ONEDIGITAL INVESTMENT ADVISORS LLC,ADVISOR,"50,126",Investment advisory (plan),FIDELITY INVESTMENTS INSTITUTIONAL,RECORDKEEPER,"29,457",Participant loan processing,STRATEGIC ADVISORS Incorporated,ADVISOR,"6,069",Investment advisory (plan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250805094159NAL0001722289001,591273173,REGAL MARINE 401(K) RETIREMENT PLAN,,20250805,SEAN CUDA,336610,Ship and Boat Building,20241231,,,20250805,SEAN CUDA,"REGAL MARINE INDUSTRIES, INC.",2300 JETPORT DRIVE,,ORLANDO,FL,32809,Orange County,(407) 447-9297,717,649,737,713," $26,606,556.00 "," $30,118,291.00 "," $2,737,511.00 "," $153,960.00 "," $2,891,471.00 "," $1,000,000.00 "," $701,093.00 "," $42,102.00 "," $2,144,426.00 "," $1,124,978.00 ",,,,2E2F2G2J2K2R2S2T3D3H,22,,,,,,,,,,713,649," $3,304.20 "," $1,080.27 "," $42,241.64 ",DC,PRINCIPAL LIFE INSURANCE COMPANY,CONTRACT ADMINISTRATOR,"153,959",Contract Administrator,RPA FINANCIAL LLC,INVESTMENT ADVISOR,"37,731",Investment advisory (plan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250916132829NAL0002576672001,261840364,"RADIX METASYSTEMS, INC. 401(K) PLAN",,,,541330,Engineering Services,20241231,,,,PETER MOLINA,RADIX METASYSTEMS INCORPORATED,325 INVERNESS DRIVE SOUTH,,ENGLEWOOD,CO,80112,Arapahoe County,(720) 728-7160,78,85,107,105," $23,114,418.00 "," $30,085,912.00 "," $1,013,965.00 "," $55,490.00 "," $1,069,455.00 "," $500,000.00 "," $2,969,718.00 "," $11,195.00 "," $535,127.00 "," $169,175.00 ",,,,2A2E2F2G2J2R2T3D,75,,,Y,,,Y,,,,105,85," $6,295.61 "," $34,937.86 "," $286,532.50 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251006163039NAL0004016129002,330146039,"PALMIERI, TYLER, WIENER, WILHELM & WALDRON LLP CASH OPTION PROFIT SHARING PLAN",,,,541110,Offices of Lawyers,20241231,,,,TORRI HAYTACK,"PALMIERI, TYLER, WIENER, WILHELM & WALDRON, LLP",1900 MAIN STREET,SUITE 700,IRVINE,CA,92614,Orange County,(949) 851-7301,62,53,63,62," $29,193,970.00 "," $30,072,783.00 "," $5,679,905.00 "," $1,890.00 "," $5,694,821.00 ",," $566,541.00 ", $ -    ," $843,160.00 "," $272,718.00 "," $13,026.00 ",,,2A2E2F2G2J2R2T3B3D,91,,,Y,Y,,,Y,,,62,53," $15,908.68 "," $10,689.45 "," $485,044.91 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250916101612NAL0001857809001,521779483,WEINER BRODSKY KIDER PC PROFIT SHARING AND 401(K) PLAN,,20250916,MITCHEL H KIDER,541110,Offices of Lawyers,20241231,,,,MITCHEL H KIDER,WEINER BRODSKY KIDER PC,"1300 19TH STREET N.W., 5TH FLOOR",,WASHINGTON,DC,20036,District of Columbia,(202) 628-2000,38,34,71,71," $26,744,728.00 "," $30,056,220.00 "," $1,690,063.00 "," $66,365.00 "," $1,807,979.00 "," $1,000,000.00 ",," $25,560.00 "," $488,954.00 "," $80,958.00 "," $51,551.00 ",,,2A2E2F2G2J2R2S2T3D,77,,,,,,Y,Y,,,71,34," $14,381.00 ",," $423,327.03 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013104358NAL0002471506001,952080889,"MNS ENGINEERS, INC. 401(K) PLAN",,20251013,TANYA BILEZIKJIAN,541330,Engineering Services,20241231,,,,TANYA BILEZIKJIAN,"MNS ENGINEERS, INC.",201 N CALLE CESAR CHAVEZ SUITE 300,,SANTA BARBARA,CA,93103,Santa Barbara County,(805) 692-6921,180,210,276,265," $27,080,657.00 "," $30,036,545.00 "," $4,581,804.00 "," $113,343.00 "," $4,768,158.00 "," $500,000.00 "," $975,688.00 "," $952,610.00 "," $2,461,920.00 "," $269,574.00 "," $1,079.00 "," $71,932.00 ",,2E2F2G2J2K2R2S2T3D,49,,,,,,,Y,,,265,210," $11,723.43 "," $4,646.13 "," $113,345.45 ",DC,CAPFINANCIAL PARTNERS LLC DBA CAPTR,INVESTMENT ADVISOR,"67,452",Investment advisory (plan),EMPOWER ANNUITY INSURANCE COMPANY O,RECORDKEEPER,"45,891",Recordkeeping fees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251007212606NAL0005227073001,941337736,THE MYERS-BRIGGS COMPANY 401(K) RETIREMENT SAVINGS PLAN,,20251007,JOYCE PHILLIPS,511190,Other Publishers,20241231,,,,JOYCE PHILLIPS,THE MYERS-BRIGGS COMPANY,"4421 GIANNECCHINI LANE, UNIT 300",,STOCKTON,CA,95206,San Joaquin County,(650) 691-9139,103,70,145,141," $28,791,954.00 "," $30,029,466.00 "," $4,876,742.00 "," $39,756.00 "," $4,949,284.00 "," $1,000,000.00 "," $469,694.00 ", $ -    ," $1,490,706.00 "," $243,870.00 "," $27,330.00 "," $5,456.00 ",,2F2G2J2K2R2S2T3D,79,,,,,,,Y,,,141,70," $21,295.80 "," $6,709.91 "," $212,974.94 ",DC,FIDELITY INVESTMENTS INSTITUTIONAL,RECORDKEEPER,"27,364",Participant loan processing,IRELAND SAN FILIPPO,ACCOUNTANT/AUDITOR,"7,500",Accounting (including auditing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250729152423NAL0001438147001,810636662,JRC 401(K) PLAN,,20250729,LIZ JIMENEZ,541600,"Management, Scientific, and Technical Consulting Services",20241231,,,,LIZ JIMENEZ,"JRC INTEGRATED SYSTEMS, LLC",1201 M ST SE STE G40,,WASHINGTON,DC,200033702,District of Columbia,(202) 735-2700,173,175,218,217," $24,356,026.00 "," $29,999,700.00 "," $2,087,900.00 "," $7,170.00 "," $2,095,070.00 "," $500,000.00 "," $2,196,690.00 "," $45,351.00 "," $1,690,444.00 "," $339,583.00 ", $ -    , $ -    ,,2E2F2G2J2T3D2R,80,,,Y,,,,,,,217,175," $9,659.68 "," $12,552.51 "," $138,247.47 ",DC,STRATEGIC ADVISORS Incorporated,ADVISOR,"10,491",Investment advisory (plan),FIDELITY INVESTMENTS INSTITUTIONAL,RECORDKEEPER,"-3,321",Participant loan processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251015144943NAL0002481987001,060305214,CT SPRING & STAMPING CORPORATION 401(K) PROFIT SHARING PLAN,,20251015,MICHAEL NOWAK,332610,Spring and Wire Product Manufacturing,20241231,,,,MICHAEL NOWAK,THE CONNECTICUT SPRING & STAMPING CORPORATION,48 SPRING LANE,,FARMINGTON,CT,06032,Hartford County,(860) 677-1341,346,361,429,420," $26,545,233.00 "," $29,939,030.00 "," $2,613,290.00 "," $28,526.00 "," $2,661,634.00 "," $500,000.00 "," $506,935.00 "," $362,607.00 "," $1,666,297.00 "," $563,362.00 "," $17,915.00 "," $1,903.00 ",,2E2F2G2J2K2R2S2T3D3F,44,,,,,,,Y,,,420,361," $4,615.78 "," $1,404.25 "," $71,283.41 ",DC,EMPOWER ANNUITY INSURANCE COMPANY O,RECORDKEEPER,"28,125",Recordkeeping fees,MAHONEY SABOL AND COMPANY LLC,AUDITOR,"19,875",Accounting (including auditing),ENVESTNET RETIREMENT SOLUTIONS LLC,INVESTMENT ADVISOR,"11,007",Investment advisory (plan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251013155900NAL0000794131001,060401200,INTERSTATE & LAKELAND LUMBER CORP. 401(K) PLAN,,20251013,WENDY BASTARDO,444190,Other Building Material Dealers,20241231,,,,WENDY BASTARDO,INTERSTATE & LAKELAND LUMBER CORP.,247 MILL STREET,,GREENWICH,CT,06830,Fairfield County,(203) 531-8885,115,126,141,125," $25,136,470.00 "," $29,899,219.00 "," $459,732.00 "," $61,523.00 "," $527,777.00 "," $500,000.00 "," $842,413.00 "," $24,804.00 "," $988,584.00 "," $339,200.00 ", $ -    ," $6,522.00 ",,2E2F2T3D2G2J2K2R,59,,,Y,,,,,,,125,126," $7,845.90 "," $6,685.82 "," $239,193.77 ",DC,ADP Incorporated,RECORDKEEPER,"27,162",Recordkeeping fees,MERRILL LYNCH,INVESTMENT ADVISOR,"24,348",Investment advisory (participants),FIDELITY INVESTMENTS INSTITUTIONAL,RECORDKEEPER,"10,238",Participant loan processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250814161025NAL0009268371001,133257590,HARDMAN JOHNSTON GLOBAL ADVISORS LLC PROFIT SHARING PLAN,,20250814,KEVIN CHEEZUM,523900,Other Financial Investment Activities,20241231,,,,KEVIN CHEEZUM,HARDMAN JOHNSTON GLOBAL ADVISORS LLC,"300 ATLANTIC STREET, SUITE 601",,STAMFORD,CT,06901,Fairfield County,(203) 324-4722,30,30,35,34," $37,789,025.00 "," $29,786,737.00 "," $18,448,571.00 "," $1,990.00 "," $18,450,561.00 "," $500,000.00 "," $1,110,858.00 ",," $603,562.00 "," $34,416.00 ",,,,2A2E2F2G2J2T2R3D,96,,,Y,,,,,,,34,30," $20,118.73 "," $37,028.60 "," $876,080.50 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251001125226NAL0005934115001,830534075,SAES GETTERS 401(K) PLAN,,20251001,VANELY DIAZ,332900,Other Fabricated Metal Product Manufacturing,20241231,,,20251001,NORA REGAN,"SAES GETTERS USA, INC.",1122 E CHEYENNE MOUNTAIN BLVD,,COLORADO SPRINGS,CO,80906,El Paso County,(719) 527-4166,94,95,172,170," $27,132,441.00 "," $29,722,054.00 "," $2,130,524.00 "," $34,660.00 "," $2,165,184.00 "," $3,000,000.00 "," $647,464.00 "," $264,491.00 "," $784,046.00 "," $64,294.00 ",,,,2E2F2G2J2R2S2T3D3F3H,56,,,,,,,,,,170,95," $8,253.12 "," $6,815.41 "," $174,835.61 ",DC,PRINCIPAL LIFE INSURANCE COMPANY,CONTRACT ADMINISTRATOR,"34,646",Contract Administrator,GLOBAL RETIREMENT PARTNERS LLC,INVESTMENT ADVISOR,"12,349",Investment advisory (plan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250603183659NAL0007812595001,942977419,"EOA, INC. SALARY REDUCTION PLAN",,,,541330,Engineering Services,20241231,,,,KRISTIN KERR,"EOA, INC.",1410 JACKSON STREET,,OAKLAND,CA,94612,Alameda County,(510) 832-2852,29,32,46,46," $25,324,725.00 "," $29,673,926.00 "," $616,876.00 "," $9,176.00 "," $626,052.00 "," $500,000.00 "," $449,014.00 ", $ -    ," $542,635.00 ",, $ -    , $ -    ,,2A2E2F2G2J2K2R2T3D,87,,,Y,,,,,,,46,32," $16,957.34 "," $14,031.69 "," $645,085.38 ",DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251006133240NAL0003698129001,263744114,"CRINETICS PHARMACEUTICALS, INC. 401(K) PLAN",(859) 386-4199,20251006,JEAN MOLONEY,541700,Scientific Research and Development Services,20241231,,,,JEAN MOLONEY,"CRINETICS PHARMACEUTICALS, INC.",6055 LUSK BLVD,,SAN DIEGO,CA,92121,San Diego County,(858) 450-6464,279,428,460,415," $17,334,326.00 "," $29,664,489.00 "," $1,076,282.00 "," $30,833.00 "," $1,129,329.00 "," $1,000,000.00 "," $751,389.00 "," $3,305,944.00 "," $6,313,426.00 "," $162,147.00 ", $ -    ," $22,214.00 ",,2G2J2K2S2T3D2R2E2F,62,,,,,,,,,,415,428," $14,751.00 "," $1,755.58 "," $71,480.70 ",DC,FIDELITY WORKPLACE SERVICES LLC,ADMINISTRATOR,"27,666",Plan Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014105716NAL0005570946001,841097952,AURORA ORGANIC DAIRY CORP. 401(K) PLAN,,20251014,JENNIFER HARNISH,311500,Dairy Product Manufacturing,20241231,,,,JENNIFER HARNISH,AURORA ORGANIC DAIRY CORP.,1919 14TH STREET SUITE 300,,BOULDER,CO,80302,Boulder County,(720) 713-6551,794,786,872,391," $25,113,164.00 "," $29,638,119.00 "," $2,075,846.00 "," $64,633.00 "," $2,141,336.00 "," $500,000.00 "," $1,122,717.00 "," $60,196.00 "," $2,109,034.00 "," $731,345.00 ", $857.00 , $ -    ,,2E2F2G2J2K2T3B3D3H2R,32,,,Y,,,,Y,,,391,786," $2,683.25 "," $1,428.39 "," $75,800.82 ",DC,EMPOWER ANNUITY INSURANCE COMPANY O,RECORDKEEPER,"69,885",Recordkeeping fees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251006085427NAL0003390017001,060640174,SHIPMAN & GOODWIN LLP 401(K) PROFIT SHARING PLAN FOR LAWYER EMPLOYEES,,20251006,RICHARD I. COHEN,541110,Offices of Lawyers,20241231,,,20251006,RICHARD I. COHEN,SHIPMAN & GOODWIN LLP,ONE CONSTITUTION PLAZA,,HARTFORD,CT,061031136,Hartford County,(860) 251-5000,113,110,183,161," $27,086,783.00 "," $29,628,766.00 "," $3,104,341.00 "," $3,367.00 "," $3,107,708.00 "," $5,000,000.00 "," $375,342.00 "," $32,988.00 "," $1,206,589.00 "," $22,372.00 ",,,,2E2F2G2J2R,69,,Y,Y,,,,,,,161,110," $10,968.99 "," $3,412.20 "," $184,029.61 ",DC,VANGUARD GROUP Incorporated,NONE,"3,367",Securities brokerage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251015075546NAL0002082915001,061012275,HOFFMAN ENTERPRISES 401(K) SAVINGS PLAN,,20251015,GLORIA PURDY,441110,New Car Dealers,20241231,,,20251015,GLORIA PURDY,HOFFMAN ENTERPRISES,700 CONNECTICUT BLVD.,,EAST HARTFORD,CT,06108,Hartford County,(860) 290-6146,419,440,597,555," $25,973,290.00 "," $29,566,716.00 "," $3,153,285.00 "," $120,661.00 "," $3,273,946.00 "," $500,000.00 "," $321,594.00 "," $208,284.00 "," $2,319,462.00 "," $566,392.00 ",,,,2E2F2G2J2K2R2S2T3D3H,38,,,,,,Y,,,,555,440," $5,271.50 ", $730.90 ," $53,273.36 ",DC,THE PENSION SERVICE Incorporated,CONTRACT ADMINISTRATOR,"17,600",Contract Administrator,MJP ASSOCIATES Incorporated,INVESTMENT ADVISOR,"21,339",Investment advisory (plan),EMPOWER ANNUITY INSURANCE CO OF AME,RECORDKEEPER,"62,876",Recordkeeping fees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251010081636NAL0012117472001,061271683,"ALL WASTE, INC. 401(K) PROFIT SHARING PLAN",,20251010,RUSSELL LALLIER,562000,Waste Management and Remediation Services,20241231,,,,RUSSELL LALLIER,"ALL WASTE, INC.",143 MURPHY ROAD,,HARTFORD,CT,06114,Hartford County,(860) 724-4575,141,127,168,168," $25,507,524.00 "," $29,554,468.00 "," $1,771,453.00 "," $54,700.00 "," $1,826,153.00 "," $500,000.00 "," $811,797.00 "," $29,920.00 "," $712,557.00 "," $331,678.00 ",,,,2A2E2F2G2J2K2R2T3D3H,66,,,Y,,,,,,,168,127," $5,610.69 "," $6,392.10 "," $175,919.45 ",DC,RBC CAPITAL MARKETS LLC,BROKER/    DEALER,"28,609",Other commissions,MORGAN STANLEY SMITH BARNEY LLC,BROKER/  DEALER,"28,358",Other commissions,PENSION CONSULTANTS Incorporated,THIRD PARTY ADMINISTRATOR,"15,609",Other services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250922131236NAL0006719411001,954134154,"R.D.M. ELECTRIC CO., INC. PROFIT SHARING PLAN",,,,238210,Electrical Contractors and Other Wiring Installation Contractors,20241231,,,,DIANE E. MCDONNELL,"R.D.M. ELECTRIC CO., INC.",4260 E. BRICKELL STREET,,ONTARIO,CA,91761,San Bernardino County,(909) 591-0990,204,183,232,194," $27,446,074.00 "," $29,539,528.00 "," $3,116,507.00 "," $94,727.00 "," $3,211,234.00 "," $500,000.00 "," $2,509,061.00 "," $10,471.00 ",," $1,211,535.00 ",,,,2A2E2F2G2R2T3D,44,,,,,Y,,,,,194,183,," $13,710.72 "," $152,265.61 ",DC,CHARLES W MASON & ASSOCIATES INC,ADVISOR,"65,954",Investment advisory (participants),CALIFORNIA PENSION ADMIN,THIRD PARTY ADMINISTRATOR,"16,915",Plan Administrator,MG TRUST LLC & MSCS LLC,CUSTODIAN,"11,858",Custodial (securities),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251003131353NAL0003421746001,954709461,"RESOLUTION ECONOMICS, LLC 401(K) PLAN",,20251003,MICHAEL HALL,541990,"All Other Professional, Scientific, and Technical Services",20241231,,,,MICHAEL HALL,"RESOLUTION ECONOMICS, LLC",1925 CENTURY PARK EAST,15TH FLOOR,LOS ANGELES,CA,90067,Los Angeles County,(310) 275-9137,204,269,332,292," $24,983,484.00 "," $29,539,388.00 "," $3,334,370.00 "," $88,490.00 "," $3,422,860.00 "," $500,000.00 "," $850,884.00 "," $903,671.00 "," $2,835,349.00 "," $140,679.00 ", $ -    , $ -    ,,2F2G2J2K2E2A3B2T3H3D2R,51,,,Y,,,Y,,,,292,269," $10,540.33 "," $3,163.14 "," $101,162.29 ",DC,MMA SECURITIES,ADVISOR,"48,589",Investment advisory (plan),FIDELITY INVESTMENTS INSTITUTIONAL,RECORDKEEPER,"31,643",Participant loan processing,STRATEGIC ADVISORS Incorporated,ADVISOR,"8,328",Investment advisory (plan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250911154550NAL0000311667001,473538306,"QUIZLET, INC. 401(K) PLAN",,20250911,EVELINE KARTAWIDJAYA,511210,Software Publishers,20241231,,,20250911,EVELINE KARTAWIDJAYA,"QUIZLET, INC.","123 TOWNSEND STREET, SUITE 600",,SAN FRANCISCO,CA,94107,San Francisco County,(415) 295-6002,240,278,386,369," $20,355,253.00 "," $29,539,280.00 "," $2,016,431.00 "," $12,074.00 "," $2,031,907.00 "," $1,000,000.00 "," $568,549.00 "," $2,087,991.00 "," $4,768,251.00 "," $154,593.00 "," $3,402.00 ", $ -    ,,2E2F2G2J2A2K2S2T3D2R,74,,,,,,,Y,,,369,278," $17,151.98 "," $2,045.14 "," $80,052.25 ",DC,FIDELITY INVESTMENTS INSTITUTIONAL,RECORDKEEPER,"12,076",Participant loan processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251012204751NAL0000947872001,260807763,"CHASSE BUILDING TEAM, INC. 401(K) PROFIT SHARING PLAN",,20251012,TARA LAWRENCE,541990,"All Other Professional, Scientific, and Technical Services",20241231,,,,TARA LAWRENCE,"CHASSE BUILDING TEAM, INC.",230 S. SIESTA LANE,,TEMPE,AZ,85281,Maricopa County,(480) 425-7777,222,267,316,283," $22,122,377.00 "," $29,539,232.00 "," $1,279,003.00 "," $89,742.00 "," $1,368,745.00 "," $500,000.00 "," $2,145,247.00 "," $492,790.00 "," $2,673,343.00 "," $295,495.00 ", $ -    , $ -    ,,2E2F2G2J2S3D2R,58,,Y,,,,Y,,,,283,267," $10,012.52 "," $8,034.63 "," $104,378.91 ",DC,MERCER GLOBAL ADVISORS Incorporated,ADVISOR,"50,000",Investment advisory (plan),FIDELITY INVESTMENTS INSTITUTIONAL,RECORDKEEPER,"39,742",Participant loan processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
